# arma0,arma1,arma2,arma3,arma4,arma5,arma6,arma7,arma8,arma9,arma10,arma11,arma12,arma13,arma14,arma15,arma16
-3.071627313860074704e-01,1.908981408199610097e-02,6.848275809349015919e-01,-1.806850551944225280e+00,-4.031559324925246268e-02,-1.941023612371819695e-01,3.547211756255242432e-01,2.048523373292974625e+00,2.551387008793382538e+00,-7.052493443268192941e-02,1.134376210602324742e+00,-2.102828404335176926e-01,-2.682052483982372282e-01,-3.158057784612777308e+00,-2.471150746724562364e+00,1.756238664508513292e+00,-1.983223790070923531e+00
-1.119412104851588818e+00,-9.088347735197526145e-01,-8.668314339612102071e-01,4.533190427548376977e-01,-1.388147234516078132e+00,-2.642979346692474196e-02,-3.662171658006271174e-02,2.909691939769257774e-01,-1.326679268335387185e+00,5.723668058549886695e-01,9.437063265577925186e-01,-1.211234602687972783e+00,-5.510174720178440122e-01,-3.494754657512348039e+00,-1.695403426855498941e+00,1.295454283018157682e+00,-4.053644053796010560e-01
-8.817623280245689976e-01,1.211620545052808806e+00,5.887888293012736307e-01,3.568326380188352465e-02,1.491831691523644698e+00,-9.552568249612455875e-02,2.956916986411405879e-01,6.426861394714966647e-01,1.446529521719670974e+00,2.367042623515343891e+00,9.491655345945285704e-01,-2.855322727583049086e-02,1.477370803965414314e+00,-2.793926806843625599e+00,-2.413946782895887821e+00,2.218431724749048151e-02,-1.288067018759653015e+00
7.591761254324925767e-01,6.810039405597859696e-01,4.281190497780751336e-01,2.233433352402959815e-01,6.914687906683784080e-01,1.564125085207374255e+00,6.933253448358677185e-01,1.690334688694477450e+00,1.033201839363084851e-02,2.072802037544059228e+00,1.442187312169584956e+00,9.393945068064920578e-01,1.558630831482640033e+00,-1.264718975161235770e+00,-1.566081536633368021e+00,1.552437331719729752e+00,1.194911555401330094e+00
2.087772363547612253e-01,1.464460424480431844e-01,-3.227594620614361309e-01,-5.087869467317357453e-02,-1.948133884583242992e+00,1.434748740729054006e+00,1.931496782180312233e-01,-1.840686484690428948e+00,-1.762207515712932659e+00,4.108923068014435631e-01,2.191718574050648183e+00,-4.274402973343307405e-02,-1.704269711647152796e+00,-1.114106933293768753e+00,-3.449762580663216394e+00,-1.350230058652828413e+00,-1.091877659731419259e+00
1.720817408964629980e-01,-4.108033479311503089e-01,1.603410662199475700e+00,-8.729186248786857671e-01,1.443079175136110948e+00,-2.050251591545714513e-01,9.436183574913703520e-01,2.620204976230177119e-01,1.789146393191423545e+00,-3.167537328084067405e-01,-1.441161131519455019e-01,9.492984963621012851e-01,2.361893364359125336e+00,1.417715679373514615e-01,-4.289468866331159980e+00,-1.949246498126180782e+00,7.848594313983321413e-01
-1.268355178119694671e+00,-4.028588476630271531e-01,-1.843900153399895991e+00,5.990947467786369440e-01,1.247968325242397425e+00,1.542289932708146294e+00,6.628808320264547582e-01,2.584809418605678033e-01,-1.928266628112356607e+00,1.257214164855955385e+00,-2.644093628272381480e-01,-8.006022554181557727e-01,-1.501416418794782270e+00,2.428820923630435225e+00,-4.268612092243472489e+00,-2.063267606587932512e+00,-1.731197053429762711e+00
-1.078126571006742029e+00,-1.618600630898297643e+00,7.347629962705354290e-01,-1.061902866397328893e+00,-3.599800476833409313e+00,7.481109702278676554e-01,-1.193231873530799847e+00,8.833642331454991670e-01,5.924571915474954320e-01,1.341077336978008461e+00,-1.931005494968372149e+00,1.568688437846253336e+00,1.633293901505001866e-01,3.688900527358402126e+00,-3.689256480848991160e+00,-8.111439624043826901e-01,1.974260049698570718e+00
-9.166204240106499146e-01,-5.144336180417362625e-01,-7.946923924957800534e-01,2.864145774328823890e+00,1.934709540788519311e+00,-4.050188312832329052e-01,4.563700765176144647e-01,5.545870836032528173e-01,4.283791884312568854e-01,-2.917442686663402895e-01,-1.882549802756176005e-01,-3.118642040472644483e-01,-4.222847302697555483e-01,4.546827132353346457e+00,-3.505755331577136591e+00,2.634952595934778596e-01,-8.981025933198331090e-01
-2.441278942132417473e+00,-5.787215634808520193e-01,-1.048404487621107162e+00,-2.017855322256806527e+00,-3.565198062775923882e-01,-2.144252026741158446e+00,2.522501035013791082e-01,-1.771078600646489587e-01,-7.653280392257567899e-02,1.291927668487686365e+00,8.095695851728591519e-01,2.549344798895834541e-01,-7.649360979345405376e-01,3.794025844429117278e+00,-4.156014830784612535e+00,-8.489994190056178169e-01,5.482367788873594439e-01
-9.201537493573261894e-01,-1.161149768884347511e+00,4.991102804270390325e-01,1.656613077039030602e+00,1.424828822975321430e-01,-1.609716387512093227e+00,-6.375763764738936468e-01,-7.566070638246218394e-01,-1.009086790309838610e+00,1.092136414907838082e+00,5.909729261978056147e-01,-1.614606118201652674e+00,2.421653237192825436e+00,1.557047757834160162e+00,-3.827135494513783431e+00,-2.097684978701572334e+00,8.170438865492720693e-01
1.246114322533754537e+00,1.464033946175580914e+00,1.311313826376956593e+00,-2.072275158281807972e+00,2.026654886499537067e-01,-6.509741084971054637e-01,2.388641927904541773e-02,6.122341669592694657e-01,1.936144341712225048e+00,-1.489856179627588650e+00,-1.182427197336183955e+00,-3.361144321175118382e-02,-4.219419192587645639e-01,1.377566433051825578e-01,-8.815692767596048363e-01,-1.769445813600099449e+00,1.387245150255388637e+00
-2.258379203764293297e-01,-1.096840068849765260e+00,-6.739112471002302041e-01,1.653991512988012058e+00,-1.027748878887108086e+00,1.416080208362205717e+00,6.479102419557501991e-01,-2.254397512113130997e+00,5.788984426902166192e-02,-5.981990742431244623e-01,3.101932409810359559e-02,5.120678910184635058e-01,-8.715098134201353375e-01,6.050297271402149679e-01,-2.444414772572942041e-01,-4.164075432772662566e-01,1.084913340072451771e+00
-5.805780905947760528e-01,-6.092615773085311576e-02,1.653074524812159218e-02,-2.641359639020762540e+00,4.522733505689441103e+00,6.931028077707885870e-01,-1.603287266854028781e+00,6.979260365474061478e-01,-1.279406583728020408e+00,1.184003448774583411e+00,1.240155208160716338e+00,-8.408035817677563806e-01,-6.800122820196330409e-01,1.121173349436394462e+00,6.325916267162405848e-01,-1.239758696230155444e+00,-4.620238358655020389e-02
3.403197623387025916e-01,1.247623649292429887e-01,-4.017845696075358908e-01,4.321787313983280754e+00,-5.462960458270652353e+00,-5.849478559879452977e-01,-5.101381716567638946e-01,-1.460802228401461234e+00,3.494716405380750013e-01,7.922665557910234524e-01,1.093598969725775749e+00,1.116268201675498783e+00,1.306492597215159979e+00,4.207530589560573575e-01,9.640577730826523917e-01,-7.441530465971453179e-01,-1.920888849204065163e-01
-1.035119546510024024e+00,-6.023461349659834374e-01,-2.706476923782464294e-01,-5.687262522765534456e+00,2.368555683800547040e+00,-9.975673499380049991e-02,4.247502867463536780e-01,4.679534197224791137e-01,2.902759550566942348e-01,-5.152839385062646382e-01,-9.337691051237662077e-01,1.563649945804326813e-01,-9.900817886073840501e-01,7.693191440738311737e-01,2.186105400078004024e+00,-7.423943054989791124e-01,9.383829429537874356e-01
2.920267292841456919e-01,3.174959727353472427e-01,5.577718692305686510e-01,6.353046618892503439e+00,-2.051590365614604838e+00,-2.740474826453276336e-01,-1.022519023368519742e+00,-7.374188626936836050e-03,-7.730948975906565268e-01,-1.055070415299290687e-01,-5.514870895259678107e-01,-1.827180209428339142e+00,-2.332460947153187081e-01,9.680297875023450294e-01,3.267060507008919590e+00,-2.156336989752941857e+00,4.620236365667832468e-01
-7.538101932079060985e-01,-1.210627213690787851e+00,-3.973794998715452498e-01,-7.500225320285172081e+00,3.096676392256294985e+00,7.891572424587442458e-02,2.800034517181168026e-01,-9.531280941618389679e-01,1.042154165156608414e+00,1.434951097433226019e+00,2.002398396943998460e+00,-1.014159645670522192e+00,-7.703708567457907552e-01,5.225970245174778039e-01,2.098881558549870796e+00,-2.033843149559717567e+00,1.129271272749259536e+00
-1.265861602471930913e+00,-4.708360270886152166e-01,8.832979903605342464e-02,7.181391982018576314e+00,-2.959221262346110493e+00,-8.218726649771411763e-01,-1.426777371937132388e+00,-1.121289118869313928e+00,1.385117608789270705e+00,1.673682773941655988e-01,2.081121536539543904e+00,-1.191357005629435223e-01,3.781166619591689870e-01,-9.471268408142019535e-01,1.252121151433487789e+00,-6.097582092823161659e-01,-1.008625918725680304e+00
-6.989632442923113809e-01,1.965968570898540380e+00,2.266509278477552569e-01,-6.922754134759085964e+00,2.139921564125161879e+00,-2.300729245295743408e-01,-1.407325526007336736e+00,2.395234558147007142e+00,-1.886054356563602985e+00,4.916338852444145369e-01,6.750881800603343308e-01,3.597371586871354499e+00,5.816947342950050670e-01,-1.729225897963944103e+00,1.527838254876630941e+00,-2.130420928326794083e+00,3.170437649437308214e-01
-8.202934390095457662e-01,-1.653519145959329251e+00,8.335654624082172726e-04,6.069883893396504249e+00,-2.828396841384216653e+00,4.610650577855479604e-03,4.873473482006577817e-01,-7.411669102725441105e-01,1.169141487352790110e+00,3.343076672067561095e+00,-8.591505256180527184e-01,2.998487994783550215e-01,1.298209597085543399e+00,-3.296047379069910743e+00,1.094977693775081473e+00,-1.950698822999536119e+00,1.632797927067885846e+00
-6.172451472609628009e-01,1.136770758261739456e+00,1.560943872453464554e+00,-4.817372066282665344e+00,2.429014754634144069e+00,-9.302903158399064010e-01,1.635606447244762007e+00,2.891283582892741899e-01,-2.761192211602631730e+00,2.499170965428508584e+00,-1.147069619147177866e+00,-1.667288768433872193e+00,-2.438603409520837539e-01,-5.380945625440317848e+00,1.537943051623320567e+00,-1.470630661404515482e+00,-1.849818110000681914e-01
2.018939290005231868e+00,-1.217187388556162153e+00,-1.304059365432190809e+00,3.996750653892681360e+00,-7.743049842215506962e-01,5.753743918543370306e-01,1.633389325842955042e+00,-3.626490280396439392e-01,2.198281746890114352e+00,5.078720968539166547e-01,-6.460354094613424136e-01,-6.098020923861158238e-01,-1.521477585680244049e+00,-5.690282690224052864e+00,-4.799593555210535101e-03,-7.908891361314404067e-01,-4.445108280568391690e-01
1.846472251962441302e-01,-6.294969776713724707e-01,2.617250405524610635e+00,-1.873042760525774675e+00,5.475457390182759676e-01,5.399316736869387290e-01,-1.502780205787555667e+00,-6.881246965818721417e-01,-4.036596521723004316e-01,-2.085301791170253161e+00,-1.014518334606524075e+00,-2.471355642374265527e-01,2.679197653211020658e+00,-5.016378800876188038e+00,-2.097402720057722769e-01,4.072832271206821009e-01,-4.356921442021859936e-01
-1.058723209622621342e+00,-1.485261104297554313e+00,-2.281602453453871249e+00,1.528973218626941133e+00,-4.643648528720674684e-01,8.274935469557881396e-02,1.609561758153704447e-01,1.260719899515834630e+00,-7.006052737817537457e-01,-2.985307908675475908e+00,-5.002804023082410012e-01,2.376659959710863301e+00,-3.865661004350808838e-01,-4.141463047428620925e+00,9.010942655553088043e-01,-7.171865592477792983e-01,3.444027614656050562e-01
1.119177038377150657e+00,1.198828349778621627e+00,2.983417515667317055e+00,-8.974873677203999423e-01,1.207612606963534896e+00,1.651786359759171707e-01,4.081624812080550217e-03,-5.226202256142329361e-01,8.232230459545514245e-01,1.491319494387633116e+00,5.916339028590697491e-02,-4.316715697950165329e-06,-1.221052231363096263e+00,-5.047561400722601732e+00,1.892570260785355618e+00,-5.576877963024601259e-01,-7.895786391542850557e-01
3.219499825101020396e-01,2.119345680672502841e+00,-1.770206714361467260e+00,-2.624949632604091088e-01,-9.940700439229038787e-01,-4.282733013108628306e-01,-1.737656055781452158e-01,1.211975998192455772e-01,-4.593673116441905901e-01,1.483069811450422382e+00,-4.470839896753531217e-01,-3.195392212706322371e-02,1.388298879518679030e+00,-5.277306647793573724e+00,2.473538776051602106e+00,-1.599162075272573813e-01,-1.210408882286419852e+00
-1.689286681432453419e+00,-1.147132791397698970e+00,1.682892408038177079e+00,-6.200723565084924616e-01,4.276496836332589480e-01,-8.779121330017410907e-01,8.505146298199762755e-01,-1.047956841603431499e+00,1.673067863553480139e+00,1.564011043865218165e+00,-8.745537668471632387e-01,6.912596694460564350e-01,-1.013089593018358991e+00,-4.989317161267669221e+00,6.542277255142192605e-01,-8.800756842547519110e-01,5.757982817956276422e-01
1.493044621591740784e+00,-1.250251824584496907e+00,-8.428418040312087856e-01,5.257579917789079182e-03,2.719598924691235542e-02,9.020461695825321424e-02,-1.178008660728764978e+00,1.040160137636045201e+00,-1.035901051673994600e+00,1.358781858192309455e+00,-4.108514786999439283e-01,-6.098517320933595220e-01,-2.363404437616912546e+00,-7.320796570024542760e+00,-6.510328862602272615e-01,-7.027516699857527804e-01,-1.238444908205963202e+00
-1.601894943575066010e+00,-2.216592927012669412e-01,1.644293258588493956e+00,1.401083254915465259e+00,-2.413155865534399869e-02,-1.589902654984789665e+00,6.713248176884147878e-01,-1.239959205142834864e-01,3.510763251091043591e-01,5.767188103263104493e-01,-1.506248519002756137e+00,-1.414647344626267067e+00,-7.792713160025359631e-01,-8.369819134631034885e+00,-1.592339795910172384e+00,-3.445134020867202662e-01,1.139037421962751651e-01
8.955933546568071169e-01,-1.140309241567033505e+00,-1.587470165790207721e+00,-2.622990615916372725e+00,-1.703497882146347342e+00,-2.026962561698665066e+00,-1.032951736146806576e+00,9.033049648735212711e-02,6.499361319752745558e-01,-5.447100249436154229e-02,-2.606112801491519360e+00,1.015818268341063701e+00,1.407641442632056483e+00,-8.169848453935697918e+00,-1.921670759475431645e+00,2.367526244878438435e-01,2.043912914121468194e-01
8.663974349599098956e-02,-1.863011949225073849e+00,7.103419820682771446e-01,2.208599263870154594e+00,3.244558617076991780e+00,1.896154994925423498e+00,1.409004093572517435e+00,2.779981282169782908e+00,-2.621365251927525453e+00,-1.072894556172984570e+00,-3.309931671665943931e+00,4.484295654439270362e-01,4.825270860253794147e-02,-8.316684651429687491e+00,-1.569914064957713684e+00,6.374933668956883626e-01,1.058549362496100654e+00
-1.734536154161660848e+00,-1.032871751739723232e+00,-9.733345848205374740e-01,-1.555858763403132006e+00,-5.173321768799915787e+00,1.668010387846349030e+00,1.127861481710603853e+00,-3.719420253651518848e+00,9.756135608204081766e-01,7.715201684889715361e-01,-2.347239294487884376e+00,-2.152172105568426475e-01,9.401007823508944483e-03,-8.514534328579600242e+00,-1.048538319157434007e+00,1.277611930491671988e+00,-4.059183792652381606e-01
5.092627463724006542e-01,-1.298029194018879007e-01,3.231582751569144207e-01,-6.499070902288115459e-01,5.216014670244915941e+00,-2.272968627012206255e+00,-1.907699672442910166e-01,2.485295267166969246e+00,7.493327074444536828e-01,5.790193650972623729e-01,3.449939502901100408e-01,1.162338871421099290e-01,2.291776311556481094e+00,-7.689554407740979869e+00,-2.070968849847790505e+00,1.265329605399469148e+00,7.444399982186172826e-01
1.129830147442617783e+00,4.054093406691866575e-01,1.400261115853396188e-02,1.633956692343604855e+00,-3.919684322588258940e+00,-1.495713023090411875e+00,1.319420702392675449e-01,-7.977823284196724485e-01,3.733857918276908827e-01,1.507342697131166254e-01,8.313610907458895971e-02,2.414189499074595180e-01,-3.175679245884743818e-01,-5.189652547371588653e+00,-3.032708023892781934e+00,1.281172833989823179e+00,7.150448825416825249e-01
5.705678114062819051e-02,1.684885767047133553e+00,1.282210431061171718e+00,-2.216582447183297333e+00,3.475715414695449645e+00,6.364510891457004771e-01,1.133805312815701072e+00,8.261559979989772096e-01,3.920245820947110271e-01,6.464316807141115007e-01,3.965525241262209954e-01,6.528030712737692420e-01,-7.856562215834558272e-01,-3.648873234594099291e+00,-2.900054794570046557e+00,-5.155847221265723590e-01,-1.185006176846292281e+00
-4.909747225907787338e-01,-3.798333090172710102e-03,-1.248169893349529991e+00,4.512684699519138753e+00,-2.506032442986677822e+00,2.439597230987789467e-01,1.541188646815234708e+00,-3.457753597876089824e-01,1.051818489742046836e-01,2.187007317250616367e+00,4.496456877376597827e-02,-1.164430907358777745e+00,1.264118318631739513e+00,-3.040499331911511671e+00,-3.569654074143323363e+00,1.263941133867547473e+00,5.568275794303190196e-01
-9.137263466766353259e-01,2.462607082843722844e-02,1.021201670899406055e+00,-3.269578153094720108e+00,3.828314335359576326e+00,8.739524429422863561e-01,7.889095603136421220e-01,-5.997804132557228440e-01,-1.512047255512261046e+00,2.952739218189812220e+00,-4.535781314920145357e-01,1.404871621432981499e+00,-1.857237446508569256e+00,-5.386949247371033422e-01,-1.702576825246374881e+00,6.057994614075568052e-01,5.617958745459287195e-01
-3.927170498147276173e-02,-2.293833184085053434e-01,-5.557204148017909073e-01,1.306917286057730943e+00,-5.574728621147664320e+00,-2.680770071221383333e-01,6.442996450424498533e-01,2.664386709316768354e-01,1.024252719230339004e+00,9.394486380263114000e-01,-3.268870051254794684e-01,-6.440471828373959262e-01,1.016810307999624907e+00,2.189823734973933345e+00,-4.597812453697258661e-01,1.074465092246493558e+00,1.612841065975514909e-01
