ylogistic,xlorenz,ylorenz,zlorenz,tent
6.714932247408823551e-01,-8.770484555015102046e+00,-1.555896937966617344e+01,1.448234883482434299e+01,-1.019997829664409217e+00
8.382422806982982033e-01,-1.012818151994531668e+01,-1.761891700735795041e+01,1.643915090969334614e+01,-5.249357228658333430e-01
5.152502062824518836e-01,-1.162632861742784307e+01,-1.960834622943720262e+01,1.913134798721716123e+01,1.498900569795131865e-01
9.491162385917020217e-01,-1.322273213982971463e+01,-2.127837655873298317e+01,2.267047096605369561e+01,9.572613536884915231e-01
1.835194960863172353e-01,-1.483386102361036762e+01,-2.226222772450467247e+01,2.708854465332865402e+01,-4.462818090933782234e-01
5.693923444416574275e-01,-1.631953436378922717e+01,-2.208739120884956719e+01,3.224851811464315432e+01,2.772005273477338161e-01
9.317018696249834697e-01,-1.747310573280129375e+01,-2.025896663733057679e+01,3.773771594531438467e+01,6.009653314418139658e-01
2.418072838967163518e-01,-1.803027791370714894e+01,-1.645082449841469696e+01,4.280477908339170767e+01,3.479748223870338109e-02
6.966787811345948045e-01,-1.771438723064865783e+01,-1.078312238195458050e+01,4.645411628459826403e+01,1.780533293617342583e+00
8.030063367953584885e-01,-1.632813426090984166e+01,-4.029392697019630099e+00,4.779689152467471303e+01,-1.414843145129053736e+00
6.011112074750595280e-01,-1.386838594813179881e+01,2.516121212191898771e+00,4.656357327562938764e+01,-9.979411320148287023e-01
9.111507901471547211e-01,-1.059148451606705876e+01,7.614734763205132317e+00,4.338229189966998689e+01,-4.974257516601127138e-01
3.076291054932072666e-01,-6.950240660212620547e+00,1.072086619748059810e+01,3.945554275825202950e+01,1.933169650267351214e-01
8.093750679972944173e-01,-3.416019288673977083e+00,1.209882445479513535e+01,3.586099514131001342e+01,8.147912578395842820e-01
5.862908557463438752e-01,-3.130505399801548627e-01,1.239391418631698194e+01,3.312181237961626579e+01,-2.622517416168931303e-01
9.217047752153418871e-01,2.228342405279272853e+00,1.217810362521296064e+01,3.127771728880017932e+01,6.351471831286202852e-01
2.742273137301962649e-01,4.218294649266010055e+00,1.178846402416569283e+01,3.015231206120978058e+01,-1.498371244588214690e-02
7.563014377111637598e-01,5.732328524245946966e+00,1.137111301465534119e+01,2.953873304560265112e+01,2.343232922688744058e+00
7.003763775033237104e-01,6.860085422327825810e+00,1.096728028779207520e+01,2.926699305956383768e+01,-2.034982138127626961e+00
7.974273678868528670e-01,7.681524395420675333e+00,1.057410106967414620e+01,2.921081635555108136e+01,-1.697723089979080502e+00
6.138404511612149950e-01,8.260039730271369507e+00,1.017660074080986377e+01,2.927741045644860662e+01,-1.321664230065556112e+00
9.007533363817618044e-01,8.643351932379069069e+00,9.762039503551074304e+00,2.939713109420198478e+01,-8.890120366726933510e-01
3.397077008397685338e-01,8.867089446613469761e+00,9.325280798622900491e+00,2.951681896265079175e+01,-3.591641319719206527e-01
8.523642395537220917e-01,8.958727717015355196e+00,8.869779794327561362e+00,2.959635059709961169e+01,4.325807818084311807e-01
4.781898821981631631e-01,8.940938132477796785e+00,8.406358791634804817e+00,2.960711740699960259e+01,3.004763365671246911e-01
9.481924112935860016e-01,8.834022264309197681e+00,7.950848869649877138e+00,2.953128582280130843e+01,5.501879948323477043e-01
1.866695373435959537e-01,8.657387585377334105e+00,7.521283631223924182e+00,2.936104343094479674e+01,1.109189496606272085e-01
5.769312804517904292e-01,8.430166794546652298e+00,7.135196348555028933e+00,2.909741446532893505e+01,1.121881543564787531e+00
9.275099967345822316e-01,8.171172705348327625e+00,6.807464681874504819e+00,2.874857026711457308e+01,-6.502239497735539109e-01
2.554937702295904667e-01,7.898431100653563242e+00,6.548981449543376243e+00,2.832781257822491128e+01,-3.661103335101245637e-02
7.228234736931468118e-01,7.628541170431526020e+00,6.366217719291767274e+00,2.785152948255978345e+01,1.749498334268674959e+00
7.613288583710140500e-01,7.376076480203574093e+00,6.261545634003691241e+00,2.733741365625422048e+01,-1.379994269336989099e+00
6.904874655735093736e-01,7.153170310963597345e+00,6.234060472247763940e+00,2.680313105086791481e+01,-9.573576679324471428e-01
8.121151967456480270e-01,6.969348343220430841e+00,6.280607411463725143e+00,2.626549665389164900e+01,-4.464035515047453107e-01
5.798195950496165540e-01,6.831600156869090057e+00,6.396762423664661412e+00,2.574010498283414705e+01,2.769953599026646618e-01
9.257895625352378088e-01,6.744632610228204150e+00,6.577601158266926262e+00,2.524130184728889503e+01,6.014256261430119821e-01
2.610723440569930331e-01,6.711226319835948750e+00,6.818177245552620391e+00,2.478236914748259068e+01,3.411981414589493333e-02
7.330715858572042221e-01,6.732616504979283434e+00,7.113698677940188730e+00,2.437580940462337153e+01,1.792622756036102993e+00
7.435750162908298933e-01,6.808832939571464848e+00,7.459430412773852659e+00,2.403364233898777869e+01,-1.428395868703891569e+00
7.245506034679034535e-01,6.938952434211942411e+00,7.850367138366808106e+00,2.376764839100714610e+01,-1.013676545279427632e+00
7.583927006323614162e-01,7.121235375042915372e+00,8.280721525592708687e+00,2.358950696010465364e+01,-5.170667518587686029e-01
6.962862065876763706e-01,7.353132605152874035e+00,8.743270276222521176e+00,2.351077926341100977e+01,1.622035096677119093e-01
8.035925553929960108e-01,7.631160139366803818e+00,9.228601578096888858e+00,2.354267955090420372e+01,9.135378639080129481e-01
5.997599291778125119e-01,7.950648427112820826e+00,9.724320069325438354e+00,2.369556870495339140e+01,-3.906727613797835730e-01
9.121822348156637394e-01,8.305382755555344332e+00,1.021429406605047951e+01,2.397809804196769079e+01,3.741996407474561526e-01
3.044020601489871303e-01,8.687165017654370658e+00,1.067807688806498589e+01,2.439593858232301926e+01,4.043693241060524191e-01
8.046174945189502603e-01,9.085347391736494416e+00,1.109069687568611151e+01,2.495006617788889258e+01,3.496535243571541329e-01
5.973910917253897335e-01,9.486417288526418190e+00,1.142307710408611143e+01,2.563465266037591661e+01,4.507870836794622971e-01
9.139569059596395206e-01,9.873749251638356483e+00,1.164338899992398701e+01,2.643475270772332308e+01,2.696267843485633531e-01
2.988307840316242192e-01,1.022767720129548330e+01,1.171961840554042311e+01,2.732417729846875432e+01,6.181168438300788104e-01
7.962175968773421708e-01,1.052606544214447126e+01,1.162346796616099631e+01,2.826417732203499611e+01,9.683844733054725040e-03
6.165695141408071844e-01,1.074554594694777698e+01,1.133538365123635927e+01,2.920374222105607487e+01,2.678093983056955452e+00
8.983638838173093610e-01,1.086351348780549309e+01,1.084997863131885154e+01,3.008230701961257125e+01,-2.396387800982396232e+00
3.469636210659591269e-01,1.086080651650816442e+01,1.018055565082621072e+01,3.083529509597457618e+01,-2.092656790745033302e+00
8.610034935464752071e-01,1.072475634337177297e+01,9.361072708717999902e+00,3.140212692727261157e+01,-1.761227159492274819e+00
4.547706150595121066e-01,1.045201961644101907e+01,8.444111607659182894e+00,3.173525130275649531e+01,-1.393174331081119099e+00
9.422263504040396809e-01,1.005043801468465148e+01,7.494410977731043921e+00,3.180786496994290502e+01,-9.727276544863041607e-01
2.068562490316293301e-01,9.539232607293929078e+00,6.579108541202419502e+00,3.161788776464444339e+01,-4.657909213213400346e-01
6.234536168191366912e-01,8.947207794075627163e+00,5.757288911697850509e+00,3.118679335166002176e+01,2.446741025872156694e-01
8.920849770782404153e-01,8.309224017600071122e+00,5.071885087182274710e+00,3.055373091070791958e+01,6.771733327928388668e-01
3.658236088483116100e-01,7.661756231516512194e+00,4.546056941083790548e+00,2.976706718308861710e+01,-7.480929166262684227e-02
8.815874450185345879e-01,7.038616373429968043e+00,4.184359042231363901e+00,2.887610586860077788e+01,1.337292966318800902e+00
3.966858828560619887e-01,6.467764907190247214e+00,3.977340399154906336e+00,2.792508885028125931e+01,-9.073777377512197706e-01
9.094395341553207501e-01,5.969680005583178684e+00,3.907483745277970932e+00,2.695024083141834126e+01,-3.827809969810953561e-01
3.129652179085609665e-01,5.557240753522137311e+00,3.954668596759602472e+00,2.597942320546923867e+01,3.885610414414106817e-01
8.170683630944299836e-01,5.236726322169630521e+00,4.100151858988160036e+00,2.503339487769594740e+01,3.780264257049601451e-01
5.679770818735511151e-01,5.009411429533336069e+00,4.328854804437455073e+00,2.412770794751595105e+01,3.972944244506595446e-01
9.324406420918347482e-01,4.873300104514159514e+00,4.630235789672799918e+00,2.327459715166455112e+01,3.622743406533344146e-01
2.393813460553663730e-01,4.824687241545887240e+00,4.998197197772636713e+00,2.248457587473052754e+01,4.266891203368479157e-01
6.918960854211316791e-01,4.859389232791237134e+00,5.430437181995223739e+00,2.176769325976137992e+01,3.106026025808956703e-01
8.100683911201737031e-01,4.973598822632034455e+00,5.927532523734675429e+00,2.113452177867150894e+01,5.289159325732266659e-01
5.846588527469586127e-01,5.164385562852563005e+00,6.491904561228087012e+00,2.059697065943222682e+01,1.436933764981489503e-01
9.227649388759612270e-01,5.429889362527667629e+00,7.126708426959567966e+00,2.016899952142430053e+01,9.805115091278004957e-01
2.708252645373780965e-01,5.769253175414047696e+00,7.834603582351721940e+00,1.986726431249601887e+01,-4.755791611011757070e-01
7.504199743774215836e-01,6.182323256801582900e+00,8.616307734503397597e+00,1.971167311440808945e+01,2.286088411984961155e-01
7.117013784446837299e-01,6.669120152341945662e+00,9.468803901108703514e+00,1.972575987553525323e+01,7.175857883208216492e-01
7.796936001855589993e-01,7.229056902095297055e+00,1.038306585427421247e+01,1.993669116714920264e+01,-1.310812548807600564e-01
6.527316620579144413e-01,7.859858692531080493e+00,1.134120690462564873e+01,2.037459644914293122e+01,1.030856876687152202e+00
8.613575497391026126e-01,8.556128334949994141e+00,1.231307465419836156e+01,2.107075697865095165e+01,-5.384256818009752754e-01
4.537987407368975212e-01,9.307517598799668335e+00,1.325256301220877653e+01,2.205402821190572382e+01,1.289712789980029806e-01
9.418886858415135288e-01,1.009652668148149068e+01,1.409435649315767769e+01,2.334478264324411256e+01,1.039722889803715411e+00
2.079906794359885902e-01,1.089609264381672737e+01,1.475249988830615600e+01,2.494580849676732726e+01,-5.494141800069189951e-01
6.259761154742288225e-01,1.166737409271461345e+01,1.512302496196365453e+01,2.683025748715733272e+01,1.121013849969532128e-01
8.896940696540902582e-01,1.235850426656442202e+01,1.509352093251412974e+01,2.892823021406942985e+01,1.116111566297618207e+00
3.729264218904456141e-01,1.290550759975436357e+01,1.456221977264522671e+01,3.111605812615816546e+01,-6.432006018377305345e-01
8.886387618364529617e-01,1.323685003433253549e+01,1.346668914062411204e+01,3.321519178499971758e+01,-2.656006577279224068e-02
3.760476686332693830e-01,1.328281785559085115e+01,1.181670112664514427e+01,3.500884578206805031e+01,1.950535223750024416e+00
8.916161142852583321e-01,1.298959450980171049e+01,9.718422666089519879e+00,3.628088911474140588e+01,-1.604357572834014034e+00
3.672199123220388217e-01,1.233536014105927237e+01,7.372746377145294794e+00,3.687067575610257819e+01,-1.215822228657769788e+00
8.830039036016852361e-01,1.134283738827647703e+01,5.036831846680618341e+00,3.672314935159265303e+01,-7.635031606092275158e-01
3.925704373383097634e-01,1.008163627995730494e+01,2.957189917571708904e+00,3.590722067795419292e+01,-1.937162243280530216e-01
9.061437784520083305e-01,8.656747007480184664e+00,1.303691662010442842e+00,3.458843517165760062e+01,8.136143246780420668e-01
3.231794786539586850e-01,7.186135938386236433e+00,1.369294996457512958e-01,3.296943320704490787e+01,-2.606943772080292376e-01
8.311911122774737759e-01,5.776294650638138961e+00,-5.800295415982714697e-01,3.123074331597110387e+01,6.387868718697025106e-01
5.331872991639571291e-01,4.505029812190857186e+00,-9.416634574388822454e-01,2.949809524168572139e+01,-2.022244265318939860e-02
9.458146920619675546e-01,3.415691158264909433e+00,-1.057809462796013511e+00,2.784001905648622710e+01,2.131582628968617499e+00
