yfun0_noise,yfun1_noise,yfun2_noise,yfun3_noise,yfunsqrt_noise,yfunsin_noise,yfunsins_noise,yfunexp_noise,yfunlog_noise
5.173769876181338878e-01,1.435031137442600302e-01,3.328478730971738686e-02,1.938337676842371779e-02,3.725193902204226304e-01,5.257839991400481416e-01,8.999565169928690489e-01,2.034839957656030610e-02,7.176019213167057487e-01
5.028348305949138508e-01,1.299619577220409439e-01,1.899613704651055557e-02,4.889371054726410898e-03,3.593837432662710385e-01,5.362175696865765229e-01,8.963442955913901722e-01,5.826118144754520792e-03,7.042043220142188975e-01
5.281548076031664651e-01,1.562829357312946477e-01,4.457162482078452781e-02,3.025826366308153118e-02,3.861047037173128693e-01,5.864298348022431995e-01,9.292650100100706689e-01,3.116610369102724987e-02,7.306598797275042356e-01
5.113503439025254282e-01,1.404794730316545615e-01,2.802467589217274430e-02,1.350348587115857493e-02,3.706957614733206174e-01,5.943720019900655682e-01,9.157257765872718336e-01,1.438178236428357820e-02,7.149821594384162537e-01
4.960922082758058016e-01,1.262223384059359688e-01,1.302605904349041915e-02,-1.704187520191179864e-03,3.568277487069229092e-01,6.036529863434342280e-01,8.985039954721133482e-01,-8.560761574413389315e-04,7.008420664151175927e-01
4.808040215886497659e-01,1.119351527197808838e-01,-2.000604859620325887e-03,-1.694112962728955632e-02,3.429243484568486044e-01,6.126350737077678188e-01,8.752818417962299202e-01,-1.612385010729738138e-02,6.866633548709415447e-01
4.891242571426789865e-01,1.212563892748111244e-01,6.583157484462221279e-03,-8.568861130478777621e-03,3.526240950135260954e-01,6.448960743392735395e-01,8.691414439443113649e-01,-7.783065276426704912e-03,6.960846284129892370e-01
5.053333429652023812e-01,1.384664760983355669e-01,2.305777410304697683e-02,7.693052015586136251e-03,3.702074762401348917e-01,6.846565768206764879e-01,8.640180202922465025e-01,8.446707275784188368e-03,7.133864424236791013e-01
4.791677250769501573e-01,1.133018592110843215e-01,-2.840308983135926557e-03,-1.841893815032863424e-02,3.454109968706230438e-01,6.815941608963995701e-01,8.095317784194593358e-01,-1.769808551052096807e-02,6.883053674168845282e-01
4.962307717621913250e-01,1.313659068973264954e-01,1.449227651018257512e-02,-1.301457325917949968e-03,3.638380828090951868e-01,7.212544488777173912e-01,7.914077276612713208e-01,-6.140744255095859430e-04,7.064448933931674057e-01
5.227711649064641364e-01,1.589073010426002575e-01,4.130421246854070610e-02,2.529418239239246066e-02,3.917374724958376242e-01,7.698296413153435935e-01,7.762536769339606346e-01,2.594742334811110315e-02,7.340538212594832634e-01
5.004980992285081864e-01,1.376352363656453415e-01,1.930469361067817247e-02,3.077181741378367565e-03,3.708184161666113199e-01,7.689738574052860098e-01,7.063657345523945974e-01,3.695603467067811940e-03,7.128414621400865903e-01
5.337403228007194800e-01,1.718784609388576134e-01,5.282246800899081940e-02,3.637629481147168498e-02,4.054097163995711850e-01,8.229623131694262517e-01,6.868687096053210928e-01,3.695921494801752971e-02,7.471366779730862495e-01
5.245936260038227550e-01,1.637327651429618391e-01,4.395332604420342654e-02,2.728731800143323685e-02,3.976072170955403662e-01,8.338389442124370943e-01,6.208367439753558203e-01,2.783404912226225894e-02,7.390353705384710148e-01
4.951119276026497151e-01,1.352520677427898610e-01,1.475118648114782244e-02,-2.135823905869078335e-03,3.694648895785637710e-01,8.236076214074983248e-01,5.314503727148512935e-01,-1.625974288430562069e-03,7.105915676046125062e-01
4.768994123115042894e-01,1.180405534526454275e-01,-3.179765965872195788e-03,-2.028894017809540484e-02,3.525869701852528126e-01,8.238244135553254299e-01,4.515488015284198631e-01,-1.981666960642065878e-02,6.934095605618367797e-01
4.991835693269140450e-01,1.413257114690561755e-01,1.938795789967099822e-02,2.055464399317943631e-03,3.762009988207534184e-01,8.636707461816461873e-01,4.116588174808371026e-01,2.489453334599764540e-03,7.167169430209731074e-01
4.918293358927824932e-01,1.349724790359256299e-01,1.231929532168086691e-02,-5.237666911689505336e-03,3.701719625463795738e-01,8.729676602375412431e-01,3.429622735376153808e-01,-4.842667245198840550e-03,7.103787544419941646e-01
5.064196648356841246e-01,1.505638089798282953e-01,2.719719912673194614e-02,9.414624733492835823e-03,3.860828631366837183e-01,9.032564893526094929e-01,2.983293031900038361e-01,9.769922463555213640e-03,7.259780477305876056e-01
5.274357999633141336e-01,1.725809451084592550e-01,4.850291312251935050e-02,3.049358916059613858e-02,4.084149924990025382e-01,9.389792392597369197e-01,2.634524139966953893e-01,3.080846725792808077e-02,7.479961646957612453e-01
4.809135868120838486e-01,1.270597329582299762e-01,2.272282845454529771e-03,-1.596492207593207258e-02,3.632042434414947119e-01,9.061349966174427895e-01,1.654596058451503759e-01,-1.569118632967990423e-02,7.024690468545612410e-01
4.933938246336378453e-01,1.405409717807849790e-01,1.504610754718202492e-02,-3.420103706411207600e-03,3.769914616794715068e-01,9.312303728744490972e-01,1.318262191276241557e-01,-3.188238044973225587e-03,7.159375874737622381e-01
5.056480684431645667e-01,1.537962165913127066e-01,2.759594224289021319e-02,8.899605302383175459e-03,3.905482479029150911e-01,9.550053917696925687e-01,1.040684343031630377e-01,9.088868136594161276e-03,7.291734336714810194e-01
5.192881213665246909e-01,1.684372705156738648e-01,4.153359005843985929e-02,2.260601409434790168e-02,4.054864501422318357e-01,9.790430604912229162e-01,8.432792886893195061e-02,2.275193635699220007e-02,7.437884788158132254e-01
5.086792549676980579e-01,1.588294051178482658e-01,3.122432255781074084e-02,1.206440025149880385e-02,3.961713841137624037e-01,9.776826619784987349e-01,4.726869798158799679e-02,1.216623920310655124e-02,7.341480829020651244e-01
5.070407154765748103e-01,1.581918666277259411e-01,2.988738597089292404e-02,1.049401602176201070e-02,3.958223394650950966e-01,9.841203261082034359e-01,2.617022946311001186e-02,1.055102393457531262e-02,7.334715788286766402e-01
5.228497316731746114e-01,1.750018838253267761e-01,4.600000907770626646e-02,2.637209620319343542e-02,4.129165876762861398e-01,1.006813095357310228e+00,2.933352088169376842e-02,2.638352036805429249e-02,7.502362803279829517e-01
5.083869676932328829e-01,1.615401208463860261e-01,3.184285601398605808e-02,1.197931094956443919e-02,3.997348348819441122e-01,9.980244280639130050e-01,8.637782276491078395e-03,1.194439368284873695e-02,7.367229348168177205e-01
4.959722700202243151e-01,1.501264241743784644e-01,1.973577326320704109e-02,-3.644872376141797786e-04,3.885969688792673127e-01,9.900599884247820448e-01,-4.203793473943335905e-03,-4.465085870162871159e-04,7.252514704320871530e-01
5.009735233879657468e-01,1.561286785431208468e-01,2.504664555918596075e-02,4.708592393510378955e-03,3.948709150461933159e-01,9.982765378462991057e-01,5.392805962160187108e-03,4.578699349853349726e-03,7.311898519755133385e-01
4.879837865693310572e-01,1.441399427254872467e-01,1.236853167479690443e-02,-8.208385366151736001e-03,3.831497721452105099e-01,9.872590985356975990e-01,1.094353840247995480e-03,-8.386922669016805276e-03,7.191312167431359592e-01
5.092902087760771135e-01,1.664473659332342814e-01,3.398858082179651713e-02,1.317173471319218331e-02,4.057207287378443716e-01,1.009289889988116862e+00,3.415952800431078240e-02,1.294377563990274128e-02,7.413627909646204328e-01
5.160171735392415915e-01,1.741753316973997656e-01,4.103117653122259623e-02,1.997334218061599942e-02,4.137082070792979516e-01,1.015491485188724896e+00,5.462608522409805045e-02,1.969517888659166535e-02,7.490090337218853200e-01
4.493637158070652449e-01,1.085228749662243697e-01,-2.530464624868422607e-02,-4.660452199760361375e-02,3.483112802302098521e-01,9.470642322360611765e-01,2.594343131167881067e-03,-4.693367689455056613e-02,6.832690540840475890e-01
5.207016372063342224e-01,1.808617973664943535e-01,4.635291410886235169e-02,2.480994982335572516e-02,4.209017873314437330e-01,1.015384366321188780e+00,8.837154604691835336e-02,2.442901101668644437e-02,7.555147264046286892e-01
4.990394675465495977e-01,1.602006287077107627e-01,2.501238741336336488e-02,3.225293471031103615e-03,4.004882951213242781e-01,9.894679601502606170e-01,7.998040804107382773e-02,2.791773530541685235e-03,7.347546518604688437e-01
5.078324956193986939e-01,1.699946577815608928e-01,3.412906245650608461e-02,1.209680375514585182e-02,4.105261287478133014e-01,9.927809358906786175e-01,1.000102694350073623e-01,1.160990054680312994e-02,7.444441892848677744e-01
5.112566099632864791e-01,1.744197731264495732e-01,3.787882777669543399e-02,1.560037523214095195e-02,4.151912125453914859e-01,9.895128793577224746e-01,1.119269597622431500e-01,1.505928171938842805e-02,7.487592959647514368e-01
4.609962309174761574e-01,1.251603950816403410e-01,-1.205389628680518868e-02,-3.457956574068413169e-02,3.661680021012102548e-01,9.313649378326326334e-01,6.689020575684818948e-02,-3.517566148946469490e-02,6.993844597264466945e-01
4.796759692190292745e-01,1.448411343841944365e-01,6.955501003065554105e-03,-1.581840240823200947e-02,3.860811428637125897e-01,9.409814368509049620e-01,8.720703932033184447e-02,-1.647031721220907491e-02,7.189443575632961103e-01
4.943391651934830877e-01,1.605053313596492559e-01,2.195035997184503762e-02,-1.072788426929238356e-03,4.019740093446745877e-01,9.454283701162419229e-01,9.982348874462243504e-02,-1.781343985259754327e-03,7.344823948560841309e-01
4.865508352084493837e-01,1.537180023756165859e-01,1.449569698714501739e-02,-8.777701411128005504e-03,3.954116515838599355e-01,9.262962893325014102e-01,8.643155334759131114e-02,-9.543724295345067804e-03,7.275636518554875476e-01
5.046593857864840604e-01,1.728275539546522133e-01,3.293991857152132191e-02,9.415271179763578385e-03,4.147425092726477747e-01,9.319619544915238585e-01,9.572566066548007790e-02,8.590949533413971481e-03,7.465365978229400179e-01
4.912494450855741657e-01,1.604186142547433247e-01,1.986765288296115164e-02,-3.909236478231230619e-03,4.025512432449904199e-01,9.050410944847158135e-01,7.084116635087479852e-02,-4.792693179957775024e-03,7.339859225382805441e-01
4.709214722425033584e-01,1.410916424126735513e-01,-1.206409417519385685e-04,-2.415075923029281688e-02,3.834383448309712783e-01,8.701679387107733588e-01,3.711113101061233599e-02,-2.509419212987297823e-02,7.145121456694792927e-01
5.104055894500131307e-01,1.815767606211842466e-01,3.970515929012347067e-02,1.542083113435630676e-02,4.241339679438881904e-01,8.941089647447811872e-01,6.214973300878957885e-02,1.441657605303162115e-02,7.548454488753871816e-01
5.186959739561320948e-01,1.908681461283043002e-01,4.833923082661623072e-02,2.379971788178104203e-02,4.336323210892462643e-01,8.858971994680169271e-01,5.594987253079828499e-02,2.273378980127705243e-02,7.639800678299070169e-01
5.095907993956212412e-01,1.827639725687944527e-01,3.957974730248708939e-02,1.478408066477820797e-02,4.257316087056109422e-01,8.593720632955438310e-01,3.338142979322152731e-02,1.365562394203924390e-02,7.557142335775606234e-01
4.878864431569092108e-01,1.620606173310833453e-01,1.822308610616476046e-02,-6.829697110187432120e-03,4.052282385407099397e-01,8.193734744476812715e-01,3.405641719094604225e-04,-8.021542935861929180e-03,7.348443799238494334e-01
4.955668650138234099e-01,1.707420401889985506e-01,2.625320701147669522e-02,9.423503487476399265e-04,4.141062002920923302e-01,8.079311187523260385e-01,-1.072404767336844131e-04,-3.137498501784947644e-04,7.433545220897430639e-01
5.093201736872762231e-01,1.854963498634523700e-01,4.035821873933524706e-02,1.478833778053183570e-02,4.290536321775139661e-01,8.017809019153216976e-01,9.743490581297324996e-03,1.346711313650545555e-02,7.579328232954705147e-01
5.102509704766216014e-01,1.874281476537987268e-01,4.164272258909438446e-02,1.581287250255517668e-02,4.311751645747716744e-01,7.820771736842434541e-01,1.190694182869112688e-02,1.442564854818456990e-02,7.596839384133589057e-01
5.171109417399695207e-01,1.952891199181477355e-01,4.885840491886414561e-02,2.276764689096377400e-02,4.392225125102792727e-01,7.676231959834980412e-01,2.589700342107744205e-02,2.131354397580111776e-02,7.673596064690226815e-01
4.949964239695833768e-01,1.741756031487625422e-01,2.710160222090777365e-02,7.490034560569160116e-04,4.182920407425180787e-01,7.235685790776703596e-01,1.739086131260819679e-02,-7.728628473031044430e-04,7.460562157370523861e-01
4.758530717081123074e-01,1.560332518882924513e-01,8.317969037874479304e-03,-1.829739724148011365e-02,4.003294316861212288e-01,6.819138163310641820e-01,1.870668224303265528e-02,-1.988791612909881351e-02,7.277194716769725957e-01
4.884617468492915560e-01,1.696429280304727338e-01,2.128836726349955799e-02,-5.590687289875963077e-03,4.141155747202284743e-01,6.714960364399120696e-01,5.877060485189689043e-02,-7.250752718113625921e-03,7.411302862531209401e-01
5.090730206157824123e-01,1.912552027979645686e-01,4.226336812044419189e-02,1.511971055156660637e-02,4.359010681737915949e-01,6.686233647725111640e-01,1.137411996031216926e-01,1.338919987446364826e-02,7.625392799311397907e-01
5.126433548687721053e-01,1.958265380519552401e-01,4.619943346989570376e-02,1.879026416207097913e-02,4.406424006424550788e-01,6.483109608234294274e-01,1.582448834010304894e-01,1.698840478443954666e-02,7.669029630057158098e-01
5.378132527693381126e-01,2.219974369535222536e-01,7.173706647293154326e-02,4.406148272075068040e-02,4.669801016570220842e-01,6.492590221613614432e-01,2.303626291829831141e-01,4.218736645603659435e-02,7.928618862795889788e-01
5.019914210381515307e-01,1.871766062233367334e-01,3.628497385022287636e-02,8.342078966312903993e-03,4.323229039500867676e-01,5.889367974838948250e-01,2.467316919476383597e-01,6.394792901653872930e-03,7.578248033404246797e-01
5.041570626220827078e-01,1.903432488082688612e-01,3.882235854863985702e-02,1.061126186366388377e-02,4.356500361293996759e-01,5.663847279607082674e-01,3.053737908851585359e-01,8.589888368529783463e-03,7.607709632441234104e-01
4.969869233119901808e-01,1.841741104991773403e-01,3.202596635904121636e-02,3.545783221698415102e-03,4.296382693022542942e-01,5.343413407876939081e-01,3.578553606383407804e-01,1.449399956589370736e-03,7.543771571488657735e-01
4.931048939685258037e-01,1.812930821567140249e-01,2.851968814207875638e-02,-2.304600808956495939e-04,4.269115193077294146e-01,5.054926969914222967e-01,4.155763716531962748e-01,-2.402780155692992546e-03,7.512673205567426127e-01
5.132857543340494377e-01,2.024749435232386929e-01,4.907830364011231405e-02,2.005731771627759438e-02,4.482445905348895754e-01,5.006759798480253654e-01,4.980177645122879082e-01,1.780812910067994595e-02,7.722162771410712168e-01
5.060071191787598455e-01,1.961973093689499958e-01,4.217942762334054435e-02,1.288673740145285587e-02,4.421151220750494937e-01,4.684312850529856465e-01,5.523398398663181830e-01,1.055974383141804369e-02,7.657016849075248821e-01
4.964774216940038842e-01,1.876686128851950408e-01,3.303149328311048849e-02,3.466238184013237765e-03,4.337315711210747438e-01,4.340294479446779596e-01,6.024576101320728849e-01,1.060498572312699832e-03,7.569320196020453695e-01
4.816512542544345576e-01,1.738434464466267482e-01,1.858909299407511193e-02,-1.124958154335223455e-02,4.200485537353872978e-01,3.944872282936550123e-01,6.441025675262826988e-01,-1.373501294854585775e-02,7.428619154872221353e-01
4.979085093417536800e-01,1.911017025349469045e-01,3.523211923793617001e-02,5.119176719094259420e-03,4.374459857794212869e-01,3.862462958402744784e-01,7.125454831407463940e-01,2.553103113034459106e-03,7.598713062798893025e-01
4.933555153362248480e-01,1.875497095304190232e-01,3.106690039495723504e-02,6.788473696523397716e-04,4.340302187107142329e-01,3.574742116752439025e-01,7.549367139209682831e-01,-1.968823491078859622e-03,7.560665609561318945e-01
5.213308506733672631e-01,2.165260458685624445e-01,5.943201490065762316e-02,2.876801486187739731e-02,4.631398537450511776e-01,3.615700893464212085e-01,8.238451618295293821e-01,2.603778705541203234e-02,7.847862979211289725e-01
5.160957837405424353e-01,2.122919799367386229e-01,5.458873114239875396e-02,2.364795360116690379e-02,4.590361817583753501e-01,3.328548834491525388e-01,8.529745332445495265e-01,2.083420452988299365e-02,7.802918249185508692e-01
4.826265032737304117e-01,1.798237004709276055e-01,2.151323785616068504e-02,-9.705141658463020682e-03,4.266954136887663451e-01,2.763634708386098482e-01,8.469730556229970730e-01,-1.260338093237373808e-02,7.475593694398220412e-01
5.198352575011239152e-01,2.180334556993220874e-01,5.911778327013614970e-02,2.762098332921641280e-02,4.650298196851180288e-01,2.910656430836489617e-01,9.046630936177223470e-01,2.463728030550665221e-02,7.855012178798839173e-01
