yfun0,yfun1,yfun2,yfun3,yfunsqrt,yfunsin,yfunsins,yfunexp,yfunlog
5.000000000000000000e-01,1.281281281281281270e-01,1.641681721761801757e-02,2.103456059915021371e-03,3.579498961141463487e-01,5.582750271990767343e-01,9.011102024069042038e-01,3.011296087860738761e-03,7.025050721243377705e-01
5.000000000000000000e-01,1.291291291291291332e-01,1.667433198964730565e-02,2.153141968633135415e-03,3.593454175707951892e-01,5.830216580875401400e-01,9.043754326847464053e-01,3.031438461758138685e-03,7.036318155358908255e-01
5.000000000000000000e-01,1.301301301301301394e-01,1.693385076768460021e-02,2.203604204003001190e-03,3.607355404311171077e-01,6.075607780676284264e-01,9.024117871963075466e-01,3.051715566752842123e-03,7.047498581393117911e-01
5.000000000000000000e-01,1.311311311311311179e-01,1.719537355172990820e-02,2.254848784060678631e-03,3.621203268681988385e-01,6.318310521191180529e-01,8.944778202075801543e-01,3.072128304052852699e-03,7.058593332822917787e-01
5.000000000000000000e-01,1.321321321321321240e-01,1.745890034178322614e-02,2.306881726842227674e-03,3.634998378708471090e-01,6.557718171965944975e-01,8.800171868016323229e-01,3.092677580894300383e-03,7.069603712703101950e-01
5.000000000000000000e-01,1.331331331331331302e-01,1.772443113784455057e-02,2.359709050383709122e-03,3.648741332749324551e-01,6.793232338554741068e-01,8.586846773270441213e-01,3.113364310581760372e-03,7.080530994584767202e-01
5.000000000000000000e-01,1.341341341341341364e-01,1.799196593991388843e-02,2.413336772721182046e-03,3.662432717936728865e-01,7.024264358194494129e-01,8.303640533425091785e-01,3.134189412528845184e-03,7.091376423399343709e-01
5.000000000000000000e-01,1.351351351351351426e-01,1.826150474799123277e-02,2.467770911890707249e-03,3.676073110469038618e-01,7.250236771155260662e-01,7.951769558990799958e-01,3.155153812299071273e-03,7.102141216309760807e-01
5.000000000000000000e-01,1.361361361361361488e-01,1.853304756207659054e-02,2.523017485928344666e-03,3.689663075893734878e-01,7.470584764088794572e-01,7.534825120274964982e-01,3.176258441646988024e-03,7.112826563530191271e-01
5.000000000000000000e-01,1.371371371371371273e-01,1.880659438216995827e-02,2.579082512870154234e-03,3.703203169381031334e-01,7.684757581767778234e-01,7.058676353238864110e-01,3.197504238559598609e-03,7.123433629115784038e-01
5.000000000000000000e-01,1.381381381381381335e-01,1.908214520827133595e-02,2.635972010752196323e-03,3.716693935988517050e-01,7.892219903687067717e-01,6.531283868046016128e-01,3.218892147298039758e-03,7.133963551723667695e-01
5.000000000000000000e-01,1.391391391391391397e-01,1.935970004038072012e-02,2.693691997610530870e-03,3.730135910917176667e-01,8.092453182086143393e-01,5.962431179715330654e-01,3.240423118439552958e-03,7.144417445346482598e-01
5.000000000000000000e-01,1.401401401401401459e-01,1.963925887849811772e-02,2.752248491481217810e-03,3.743529619759140559e-01,8.284956938048486652e-01,5.363384451122016339e-01,3.262098108919734077e-03,7.154796400019628466e-01
5.000000000000000000e-01,1.411411411411411521e-01,1.992082172262352527e-02,2.811647510400317081e-03,3.756875578737485233e-01,8.469250012438211961e-01,4.746493892169155737e-01,3.283918082075060977e-03,7.165101482503325458e-01
5.000000000000000000e-01,1.421421421421421305e-01,2.020438857275694278e-02,2.871895072403889485e-03,3.770174294938393733e-01,8.644871768547320867e-01,4.124752481539230575e-01,3.305884007685710394e-03,7.175333736940590068e-01
5.000000000000000000e-01,1.431431431431431367e-01,2.048995942889836677e-02,2.932997195527994524e-03,3.783426266535970806e-01,8.811383243447586944e-01,3.511329376448328876e-01,3.327996862018658877e-03,7.185494185492116159e-01
5.000000000000000000e-01,1.441441441441441429e-01,2.077753429104780419e-02,2.994959897808692571e-03,3.796631983009995936e-01,8.968368245169253683e-01,2.919096383543197115e-01,3.350257627871071255e-03,7.195583828949034810e-01
5.000000000000000000e-01,1.451451451451451491e-01,2.106711315920525157e-02,3.057789197282043559e-03,3.809791925356884601e-01,9.115434392964227861e-01,2.360166140333813112e-01,3.372667294613984016e-03,7.205603647324471117e-01
5.000000000000000000e-01,1.461461461461461553e-01,2.135869603337070891e-02,3.121491111984107426e-03,3.822906566294109187e-01,9.252214098053589408e-01,1.845460190330665551e-01,3.395226858236274035e-03,7.215554600424773923e-01
5.000000000000000000e-01,1.471471471471471337e-01,2.165228291354417620e-02,3.186071659950944542e-03,3.835976370458336615e-01,9.378365482408111964e-01,1.384323944939863105e-01,3.417937321388926555e-03,7.225437628401243373e-01
5.000000000000000000e-01,1.481481481481481399e-01,2.194787379972564997e-02,3.251536859218614843e-03,3.849001794597505244e-01,9.493573233265280020e-01,9.842036585999847098e-02,3.440799693429599359e-03,7.235253652283164527e-01
5.000000000000000000e-01,1.491491491491491461e-01,2.224546869191513718e-02,3.317892727823178699e-03,3.861983287757070893e-01,9.597549391246982253e-01,6.503980750240723196e-02,3.463814990467478823e-03,7.245003574492885345e-01
5.000000000000000000e-01,1.501501501501501523e-01,2.254506759011263434e-02,3.385145283800696046e-03,3.874921291460642903e-01,9.690034070108006770e-01,3.858944301388989029e-02,3.486984235408443437e-03,7.254688279343670665e-01
5.000000000000000000e-01,1.511511511511511585e-01,2.284667049431814145e-02,3.453300545187226820e-03,3.887816239885202863e-01,9.770796106316286256e-01,1.912951398653522928e-02,3.510308458000527872e-03,7.264308633521018299e-01
5.000000000000000000e-01,1.521521521521521647e-01,2.315027740453165853e-02,3.522364530018830958e-03,3.900668560031115284e-01,9.839633636841357278e-01,6.483789208519163960e-03,3.533788694879686724e-03,7.273865486548083403e-01
5.000000000000000000e-01,1.531531531531531432e-01,2.345588832075318556e-02,3.592343256331568830e-03,3.913478671887112292e-01,9.896374603706801221e-01,2.508145832582076018e-04,3.557425989615866594e-03,7.283359671235848376e-01
5.000000000000000000e-01,1.541541541541541493e-01,2.376350324298272254e-02,3.663242742161500805e-03,3.926246988590429976e-01,9.940877184045576742e-01,-1.760634941676553211e-04,3.581221392759393468e-03,7.292792004118627824e-01
5.000000000000000000e-01,1.551551551551551555e-01,2.407312217122026948e-02,3.735069005544686387e-03,3.938973916582276247e-01,9.973030144583333589e-01,4.419282574194494106e-03,3.605175961887656724e-03,7.302163285875475918e-01
5.000000000000000000e-01,1.561561561561561617e-01,2.438474510546582638e-02,3.807828064517185945e-03,3.951659855758794526e-01,9.992753119663665418e-01,1.311056727091691743e-02,3.629290761652115803e-03,7.311474301738049020e-01
5.000000000000000000e-01,1.571571571571571679e-01,2.469837204571939324e-02,3.881525937115059850e-03,3.964305199617672582e-01,9.999996812120397482e-01,2.486931922823365504e-02,3.653566863825617825e-03,7.320725821885433193e-01
5.000000000000000000e-01,1.581581581581581464e-01,2.501400299198097005e-02,3.956168641374368036e-03,3.976910335400563046e-01,9.994743116494831936e-01,3.860891168485641733e-02,3.678005347350034836e-03,7.329918601826437285e-01
5.000000000000000000e-01,1.591591591591591526e-01,2.533163794425055682e-02,4.031762195331170008e-03,3.989475644231446627e-01,9.977005164289959316e-01,5.323062732410266396e-02,3.702607298384213725e-03,7.339053382769823441e-01
5.000000000000000000e-01,1.601601601601601588e-01,2.565127690252815354e-02,4.108312617021526135e-03,4.002001501251095106e-01,9.946827291148545580e-01,6.766990884058415867e-02,3.727373810352247081e-03,7.348130891982944668e-01
5.000000000000000000e-01,1.611611611611611650e-01,2.597291986681376022e-02,4.185825924481497221e-03,4.014488275747746804e-01,9.904284926037110193e-01,8.094094049452421613e-02,3.752305983992078840e-03,7.357151843139192460e-01
5.000000000000000000e-01,1.621621621621621712e-01,2.629656683710737686e-02,4.264308135747142334e-03,4.026936331284146076e-01,9.849484402712799236e-01,9.217777381560865457e-02,3.777404927404420885e-03,7.366116936654690805e-01
5.000000000000000000e-01,1.631631631631631496e-01,2.662221781340900345e-02,4.343765268854522278e-03,4.039346025821050623e-01,9.782562693944359955e-01,1.006703497989567264e-01,3.802671756101997074e-03,7.375026860014649577e-01
5.000000000000000000e-01,1.641641641641641558e-01,2.694987279571864000e-02,4.424203341839696990e-03,4.051717711837340974e-01,9.703687069151564204e-01,1.058939748393720182e-01,3.828107593059133784e-03,7.383882288089704815e-01
5.000000000000000000e-01,1.651651651651651620e-01,2.727953178403628998e-02,4.505628372738726406e-03,4.064051736446833152e-01,9.613054676318757430e-01,1.075310701013025838e-01,3.853713568761660095e-03,7.392683883442668913e-01
5.000000000000000000e-01,1.661661661661661682e-01,2.761119477836194644e-02,4.588046379587670462e-03,4.076348441511915000e-01,9.510892049227588352e-01,1.054843235511393473e-01,3.879490821257154491e-03,7.401432296626010432e-01
5.000000000000000000e-01,1.671671671671671744e-01,2.794486177869561286e-02,4.671463380422589962e-03,4.088608163754105518e-01,9.397454541240519710e-01,9.988071813914189967e-02,3.905440496205527228e-03,7.410128166470381084e-01
5.000000000000000000e-01,1.681681681681681806e-01,2.828053278503728923e-02,4.755885393279543974e-03,4.100831234861637142e-01,9.273025687050397980e-01,9.106627487899604523e-02,3.931563746929937070e-03,7.418772120364559575e-01
5.000000000000000000e-01,1.691691691691691590e-01,2.861820779738697557e-02,4.841318436194593303e-03,4.113017981594162542e-01,9.137916493991415923e-01,7.959172126530061897e-02,3.957861734468048898e-03,7.427364774527063229e-01
5.000000000000000000e-01,1.701701701701701652e-01,2.895788681574467532e-02,4.927768527203797884e-03,4.125168725884678644e-01,8.992464664682700004e-01,6.618965876810894988e-02,3.984335627623636529e-03,7.435906734269759344e-01
5.000000000000000000e-01,1.711711711711711714e-01,2.929956984011038157e-02,5.015241684343218521e-03,4.137283784938751152e-01,8.837033752947680565e-01,5.174414355877648974e-02,4.010986603018533783e-03,7.444398594253740509e-01
5.000000000000000000e-01,1.721721721721721776e-01,2.964325687048409777e-02,5.103743925648913417e-03,4.149363471331141140e-01,8.672012255118848323e-01,3.725389857466615551e-02,4.037815845144923817e-03,7.452840938737749221e-01
5.000000000000000000e-01,1.731731731731731838e-01,2.998894790686582393e-02,5.193281269156944241e-03,4.161408093099897010e-01,8.497812638999225898e-01,2.379063039760026532e-02,4.064824546417979308e-03,7.461234341819393823e-01
5.000000000000000000e-01,1.741741741741741623e-01,3.033664294925556351e-02,5.283859732903370930e-03,4.173417953838007288e-01,8.314870312907720606e-01,1.245412101500026347e-02,4.092013907228873870e-03,7.469579367669402226e-01
5.000000000000000000e-01,1.751751751751751685e-01,3.068634199765330958e-02,5.375485334924253421e-03,4.185393352782689202e-01,8.123642537385026285e-01,4.325894509442929081e-03,4.119385135998118730e-03,7.477876570759196539e-01
5.000000000000000000e-01,1.761761761761761746e-01,3.103804505205906561e-02,5.468164093255651649e-03,4.197334584902377985e-01,7.924607282280454745e-01,4.233168940211418096e-04,4.146939449229273232e-03,7.486126496081942916e-01
5.000000000000000000e-01,1.771771771771771808e-01,3.139175211247283159e-02,5.561902025933624684e-03,4.209241940981501284e-01,7.718262032076218526e-01,1.655971352069574021e-03,4.174678071563017907e-03,7.494329679367373043e-01
5.000000000000000000e-01,1.781781781781781870e-01,3.174746317889461100e-02,5.656705150994235064e-03,4.221115707703097519e-01,7.505122542435285204e-01,8.786061681107903976e-03,4.202602235831580553e-03,7.502486647290531607e-01
5.000000000000000000e-01,1.791791791791791655e-01,3.210517825132439690e-02,5.752579486473540990e-03,4.232956167729347019e-01,7.285721551080870384e-01,2.239443734302482003e-02,4.230713183113520535e-03,7.510597917674690649e-01
5.000000000000000000e-01,1.801801801801801717e-01,3.246489732976219622e-02,5.849531050407602399e-03,4.244763599780089214e-01,7.060607446229518747e-01,4.285361053492037220e-02,4.259012162788903405e-03,7.518663999688602884e-01
5.000000000000000000e-01,1.811811811811811779e-01,3.282662041420800203e-02,5.947565860832480962e-03,4.256538278709369183e-01,6.830342895906205136e-01,7.030885800260533447e-02,4.287500432594818119e-03,7.526685394038293841e-01
5.000000000000000000e-01,1.821821821821821841e-01,3.319034750466182127e-02,6.046689935784234880e-03,4.268280475580092381e-01,6.595503441567287517e-01,1.046681789873393220e-01,4.316179258681275901e-03,7.534662593153573784e-01
5.000000000000000000e-01,1.831831831831831903e-01,3.355607860112364699e-02,6.146909293298925825e-03,4.279990457736830289e-01,6.356676059546573221e-01,1.456015285322584396e-01,4.345049915667491616e-03,7.542596081369437044e-01
5.000000000000000000e-01,1.841841841841841965e-01,3.392381370359348614e-02,6.248229951412613732e-03,4.291668488876840271e-01,6.114457693920233305e-01,1.925493764136450570e-01,4.374113686698527688e-03,7.550486335102508662e-01
5.000000000000000000e-01,1.851851851851851749e-01,3.429355281207133177e-02,6.350657928161357671e-03,4.303314829119352369e-01,5.869453764457432943e-01,2.447402709094868012e-01,4.403371863502326608e-03,7.558333823022731490e-01
5.000000000000000000e-01,1.861861861861861811e-01,3.466529592655719083e-02,6.454199241581218445e-03,4.314929735073170236e-01,5.622276653386255596e-01,3.012167282630758836e-01,4.432825746447117271e-03,7.566139006220407026e-01
5.000000000000000000e-01,1.871871871871871873e-01,3.503904304705105638e-02,6.558859909708255123e-03,4.326513459902641134e-01,5.373544174757037828e-01,3.608684373263505996e-01,4.462476644599210757e-03,7.573902338368756482e-01
5.000000000000000000e-01,1.881881881881881935e-01,3.541479417355293535e-02,6.664645950578529376e-03,4.338066253392036109e-01,5.123878030228964375e-01,4.224714776846704711e-01,4.492325875781186424e-03,7.581624265882167535e-01
5.000000000000000000e-01,1.891891891891891997e-01,3.579254930606282081e-02,6.771563382228101141e-03,4.349588362008400821e-01,4.873902255139758166e-01,4.847320101782384150e-01,4.522374766630453576e-03,7.589305228070216680e-01
5.000000000000000000e-01,1.901901901901901781e-01,3.617230844458071970e-02,6.879618222693029486e-03,4.361080028962896482e-01,4.624241658742258010e-01,5.463327206875583375e-01,4.552624652658216441e-03,7.596945657287650366e-01
5.000000000000000000e-01,1.911911911911911843e-01,3.655407158910662507e-02,6.988816490009374348e-03,4.372541494270708595e-01,4.375520262506740754e-01,6.059801884380690007e-01,4.583076878308836415e-03,7.604545979080414853e-01
5.000000000000000000e-01,1.921921921921921905e-01,3.693783873964054387e-02,7.099164202213197397e-03,4.383972994809527401e-01,4.128359740392204547e-01,6.624513132718481412e-01,4.613732797019575067e-03,7.612106612327875776e-01
5.000000000000000000e-01,1.931931931931931967e-01,3.732360989618246916e-02,7.210667377340556836e-03,4.395374764376676069e-01,3.883377864985207983e-01,7.146369737989927140e-01,4.644593771280756088e-03,7.619627969381356225e-01
5.000000000000000000e-01,1.941941941941942029e-01,3.771138505873240787e-02,7.323332033427514334e-03,4.406747033744893849e-01,3.641186963390190545e-01,7.615811985847434906e-01,4.675661172696314941e-03,7.627110456199071020e-01
5.000000000000000000e-01,1.951951951951951814e-01,3.810116422729035307e-02,7.437164188510128962e-03,4.418090030716839145e-01,3.402392386730539453e-01,8.025143111561621190e-01,4.706936382044763119e-03,7.634554472477617093e-01
5.000000000000000000e-01,1.961961961961961876e-01,3.849294740185631170e-02,7.552169860624461523e-03,4.429403980178329148e-01,3.167590997086101035e-01,8.368787495040070912e-01,4.738420789340550519e-03,7.641960411780084339e-01
5.000000000000000000e-01,1.971971971971971938e-01,3.888673458243027681e-02,7.668355067806571085e-03,4.440689104150359334e-01,2.937369675648794365e-01,8.643465523492667169e-01,4.770115793895853690e-03,7.649328661660916850e-01
5.000000000000000000e-01,1.981981981981981999e-01,3.928252576901225535e-02,7.785725828092519320e-03,4.451945621839941136e-01,2.712303855825250465e-01,8.848278361165984318e-01,4.802022804382756992e-03,7.656659603787600021e-01
5.000000000000000000e-01,1.991991991991992061e-01,3.968032096160224037e-02,7.904288159518364429e-03,4.463173749689778869e-01,2.492956084953030782e-01,8.984699450884603422e-01,4.834143238895868312e-03,7.663953614059300090e-01
