ar0,ar1,ar2,ar3,ar4
-1.381300482503823979e+00,-1.122064106716045506e+00,-4.406930158908911599e-02,5.566035966630434872e-01,4.434484240529132038e+00
9.599099223148533921e-01,1.640983990703702045e+00,-9.113401505500318134e-02,1.699531308063118862e-01,5.556892536922096504e+00
-1.301124040584980213e+00,-1.916844354315149213e+00,3.962816668961333111e-01,-6.794703366637340203e-01,6.745019781303036588e+00
1.782529800295741262e+00,3.129231114818892934e+00,5.412802986649725145e-01,-7.261679742716348196e-02,8.145009724998960365e+00
-8.516213577576005056e-01,-4.638394880358298167e+00,-1.497974442089790692e+00,8.914481056806836667e-01,7.013166483999554224e+00
-8.188300795473225646e-01,4.643699348735752075e+00,3.981672099654165464e-03,4.082222953504761609e-01,7.044333432921934701e+00
1.779197554309599250e+00,-4.147431043782015436e+00,-1.343455017614311853e+00,-7.754420293954727983e-02,6.128885381316418801e+00
-9.655039527598032745e-01,4.158834914368694236e+00,-9.168330781404212537e-01,6.105083778248258097e-01,5.687410183276976561e+00
-9.796087045872141352e-02,-3.224334604736266208e+00,3.950490673486107274e-01,4.647014803336487754e-01,4.872333968612787558e+00
-8.641896453219696239e-01,3.361566524313517323e+00,-1.602115488709431101e+00,7.949582492321024541e-01,5.126793175465327757e+00
2.807521044283610157e-01,-3.619065724120692717e+00,-5.204579689774619933e-01,9.330739958065778494e-02,3.617353106916301630e+00
7.105917725582568956e-01,1.234022985813244766e+00,-1.174379276115829762e-01,-1.263912395351024065e+00,2.509044578539060932e+00
1.271392262825785935e-01,1.036268814246085634e+00,6.819164313853114390e-01,-1.330262346898263059e+00,1.146740552007005087e+00
-1.341070010102689780e+00,2.399517567119269223e-02,1.983353154177717403e+00,7.203745619438317593e-01,1.721473436509760369e+00
1.038830135842161301e-01,-2.604210288863613609e+00,-3.022593319770022213e-01,-3.755847338052952233e-01,2.410797640377491113e+00
-1.227538312900467110e+00,1.729324583095913415e+00,5.738894321684123723e-01,2.794524114599579612e+00,1.481961437652760338e+00
-1.540322772408190266e+00,-2.381562383994311194e+00,7.785454712711299408e-01,1.974294797171321836e+00,2.925397212957627779e+00
1.129863371827906221e-01,2.215829906291746365e+00,-1.587828368672372648e-01,2.402702921932855062e+00,2.495288371080853995e+00
-1.842136133752260985e-01,-2.282202976753151091e+00,1.423919607247104979e-01,7.673052913552429466e-01,2.631337875449391017e+00
-5.763889579146750375e-01,1.816165273874499109e+00,3.161359485855336771e-01,-8.766676899583963900e-02,4.110785318930012977e+00
-5.671606201938726999e-01,4.767580955587109592e-01,-1.115380145417825819e+00,6.452556793576137428e-01,3.149167555294986265e+00
1.046005344584492791e+00,8.836023906664185468e-01,2.854968976103796630e-01,-2.172353130409549749e-01,2.910540855886861067e+00
-1.082360198196363088e+00,-8.714907247953143088e-01,-5.970856359828160542e-01,-1.063522406333033965e-01,3.268877305716915593e+00
-1.250770675840302326e+00,-1.168037311896988228e+00,9.367098746669533238e-01,9.680215181003777314e-01,2.528450953231520693e+00
2.137904715799622046e+00,1.477042510563550293e+00,9.695371710115284758e-01,6.559601331462856511e-01,3.893947330588820144e+00
-1.531523122163806816e+00,-1.957168823691365578e+00,-1.216323351211840764e+00,1.383050458324398768e+00,3.954884072455278510e+00
-1.367847251568727218e+00,4.553786186766541899e-01,-1.007997118789886404e+00,1.456045818096971978e+00,5.150011251506743548e+00
2.148079176183244343e-01,4.444660547122342154e-02,1.481961851631618199e+00,5.924642938893475153e-01,5.260003721461200321e+00
-2.103108780571737724e-01,-1.284675818726566388e-01,-8.334486832115495236e-01,2.349274959040486443e+00,5.448771600506050916e+00
-3.910213662038018456e-01,1.829923652533649303e-01,2.277244160653291161e-01,3.111717585716200496e-02,3.955483919710221397e+00
9.723951953584233365e-01,5.041408378063755302e-01,-1.008439789778433848e+00,1.273161783404110459e+00,4.554139508393935998e+00
-6.509128046057152117e-01,-9.891700412912136642e-01,-1.814008932137589625e-02,9.785416428421911395e-02,1.914310043451803001e+00
2.627955716039915846e-01,1.534859610775971550e-01,1.467899960015724536e+00,-1.059504924487119082e-01,2.600150797133052194e+00
-1.311256331443181766e+00,1.483436967545891827e+00,-5.816782447829352831e-01,1.703224182471142767e-01,1.491524238724204032e+00
-5.888860190270578387e-01,-1.743512234774311054e+00,-1.188478669519524633e+00,9.952214649765734888e-01,6.213497267331387075e-01
-1.390224357660682530e+00,7.519101381483574986e-01,2.671458744396387752e-02,5.668751898879070827e-01,3.385883064392832820e-01
-1.425085710625173252e-01,-4.539127497049685322e-01,4.511335147384039346e-02,-3.315872407968631363e-02,1.722933567054251436e-01
-3.420954214630506085e-01,1.324009231784619933e+00,-7.063113988496908524e-01,-6.014516300153172068e-01,-8.469263791932660213e-02
-1.140167666388326673e+00,-2.002502376369408310e+00,6.887457833799452978e-01,1.206097744996608601e+00,2.408236699538980619e-02
7.195406868633161257e-02,1.668135402859017180e+00,-3.681023724035290545e-01,5.527966772427246323e-01,1.288217946825070737e+00
9.529696591486044310e-01,-5.334390987370544179e-01,1.196671523584555308e+00,-1.049576778392375731e+00,8.047284853414744532e-01
1.228942795628692020e+00,-6.617883395992399942e-01,1.413208845315101492e-01,7.242458207259705461e-01,1.617289878532789160e+00
-1.460764366591750241e+00,1.284464633023257196e+00,-3.552820215450900876e-01,-6.458030105039146429e-01,5.903304299968716862e-01
-1.045082086260956888e+00,-1.521235533559643693e+00,-1.328625627048068969e+00,6.375099906075796241e-01,-1.071522982144136105e+00
1.562659462982070591e-01,6.369663088747454793e-01,7.776037411772025454e-01,6.315392105499623154e-01,-1.290744184498292313e+00
3.040376394295524864e+00,-2.247757392526440245e+00,-8.090869411110858112e-01,2.591328393346280512e-01,-3.055724026108457281e+00
-7.016276770764883208e-01,1.918318520964236162e+00,-4.451110203732513426e-01,-6.010077266326684375e-01,-4.199220401564557115e+00
7.765757217711886096e-01,-7.620467757235448447e-01,6.169445638111661356e-01,2.924440679388777831e-01,-3.124562501673740389e+00
9.218197520131390377e-01,1.914472895863927215e+00,-1.629436049950145682e+00,-1.791147090551761467e+00,-3.470604070975893407e+00
-1.018805118445292868e+00,-1.118142324999023218e+00,5.627764189308608334e-01,-2.438884105887734743e-01,-3.974380455928190781e+00
2.379749986983081822e+00,8.364355004554003825e-01,1.051190824256991618e+00,-2.629957740341166694e-01,-5.162168061854350398e+00
-4.387168793162117275e-01,4.204942640815791943e-01,7.412213602017129199e-01,2.904680110801451109e-02,-4.788934565869645610e+00
4.168288448110657463e-01,1.015363194538465796e+00,-1.395597039741307110e+00,-1.783578576490273682e-01,-4.897769504610888447e+00
-1.260897872296278033e+00,4.069104134296901432e-01,-4.235760621564982897e-01,7.867271010186759339e-01,-2.767006322135211249e+00
-4.119670882958205160e-01,-9.160388924530462607e-01,1.274787954682349955e+00,1.151127887944546624e-01,-1.733165515870155993e+00
-2.147949690520331301e-01,1.467790337067429451e+00,-1.517896059448361479e-01,-1.401683037320422320e+00,4.739514687531400927e-01
-1.320875151802597125e-01,-1.187455690694453336e+00,1.145241471690902957e+00,-9.676458333098797437e-02,1.138494025299462198e+00
6.811164191480906238e-01,-3.724686433466066759e-01,-2.351656988213613464e-01,-1.743484020370250076e-01,1.136956924581956185e+00
5.899546033422151670e-01,1.054432181599480045e-01,8.541608472698145604e-01,-1.318424345172832801e+00,4.460307641916738675e-03
-2.114029867841888954e+00,-8.165416758985677426e-01,1.084235327492171219e-01,5.141379754456992801e-01,-1.697070017494442862e+00
7.374590116036633738e-03,3.219612052729387663e+00,-1.953403446805018762e-01,7.056426093466743321e-01,-6.385652065951076262e-01
-5.927513526431853197e-02,-1.731354323662008143e+00,-7.661140036624327632e-01,6.424978818956788018e-01,-1.125086056607283336e+00
-1.449415436270111712e-01,2.005927672470545264e+00,2.287630532862724220e+00,1.580246253144864443e+00,-3.199049371397703068e-01
1.177947670686120496e+00,-1.061504359227454231e+00,-1.262980548952465476e+00,1.201836071666875227e+00,-7.983915281762651861e-02
1.414958339990409764e+00,-5.323895495630812658e-01,1.380607408435700512e+00,9.103985700920952384e-02,-4.051307987729874660e-01
1.769223351365584840e+00,7.425849034994729259e-01,2.964610886896424935e-01,-6.801631981111128100e-01,-1.088591212433902999e+00
3.018805738716910936e-01,-1.191689315424716789e+00,-2.139352112900509528e+00,3.221940826419413262e-01,-2.112032358130528920e+00
2.823651156078499924e-01,2.806487927492101964e+00,-1.670391215740362867e+00,-7.174327743882998043e-02,-1.821049088201843080e+00
7.527625895253958754e-01,-2.625920026137906316e+00,4.713420345699490532e-01,-3.820970505190535715e-01,-1.767401033771155427e+00
-3.658983740783423588e-01,2.321429838469900808e+00,2.633710616623097245e-01,-2.304039418162438513e-01,-4.705200484671414607e-01
-1.804742603336169093e+00,-2.855199406551828911e+00,-6.726706725452158420e-02,5.165240760066389658e-01,4.001486187456566590e-01
-4.317567675483401923e-01,2.391864668765038449e+00,1.598474091986523904e+00,-5.473944614978670797e-02,-1.643657073750273589e+00
-4.623505005005376645e-01,-2.468762166406416103e+00,1.832647760742638909e-01,-2.021589199606652620e+00,-2.594273654405074403e+00
1.212290497392040645e-01,2.123399216027779257e+00,-4.502696543779306504e-01,-1.433144567318378915e+00,-2.874766378904415109e+00
7.513544056881511501e-01,-1.887285974434851799e+00,-2.492132224306586874e-02,-4.944520715972239300e-02,-2.773583162290128801e+00
9.281253112140461226e-02,1.998787611663254360e+00,9.309780562642344659e-01,1.360659462217526539e+00,-1.152808033416581335e+00
-2.283078366562193984e-01,-6.134882398044041452e-01,9.370093843455019611e-01,-2.285493821495665490e-01,-1.035558039596887303e+00
3.108929561721836543e-01,2.322430253291031477e+00,-1.378290018519457538e+00,6.682275205953497332e-01,-6.089087993179445046e-01
-4.006008527552660237e-01,-1.801553827628602944e+00,-8.038489768373596744e-02,-2.207678878920853460e+00,1.057520855443083718e+00
-1.124450999886635660e+00,2.282822182286440515e+00,6.511322108351108584e-01,-1.334539792224018528e+00,1.941260958768911138e+00
3.996398530668157090e-01,-1.196106031533979541e+00,-1.920859080067105484e-01,-1.748344931251585299e+00,8.763791823666026160e-01
-5.787351733492617223e-01,2.269359403592780655e+00,-1.383155110820996625e-02,-1.286436154048826275e+00,1.518325753906856646e+00
4.578479020171157821e-01,-2.662113626190620863e+00,5.950752855256479235e-01,-1.255655356756777419e-01,1.837308175180329517e+00
8.875654745532883805e-01,2.677894341621548158e+00,-1.308472478882808654e-01,-4.991457291603150215e-01,8.758374406239310961e-01
5.904679861573837174e-01,-2.717779970572415937e+00,-1.095526834683366424e+00,-2.026761538539190166e-01,-5.574992186215480539e-01
-2.710870533057338494e-01,1.998426472089245509e+00,1.629444684256788900e+00,-1.742846668610682770e-01,-1.811414350548333774e-01
-6.409037570785474092e-01,-2.264942150317158287e+00,5.454158223963918584e-01,-2.547538421962752819e-01,-1.259388434687997438e-01
-6.965906836991550000e-01,1.501566878968630725e+00,1.336719690099265057e+00,-1.624870528348475673e+00,9.061441054724050925e-01
5.592669554362401652e-01,-4.781065165908366943e-01,-2.859768554376245220e-01,-1.876062694734476954e+00,9.476032382424703915e-02
-3.410665028422060763e-01,-9.092463400209138680e-03,-1.271598361589666659e+00,-1.007668677948271085e+00,-1.031098240325111770e-01
-7.044464754376537075e-01,-4.787574106664056472e-01,1.683226670474428366e-01,1.792313220433537690e+00,4.868997831544931709e-01
-5.112715688246223245e-01,2.287726208027155983e-01,-4.650425682474669253e-01,1.157597025800298551e+00,2.069150364985451684e+00
1.812751723812539906e+00,-1.597753605260692766e-01,-2.347147924146051778e+00,6.627065187273677438e-01,4.036253563501855268e+00
9.240014419628392872e-01,3.800370240035916836e-01,-9.920995855888316006e-01,6.973652972117036497e-02,2.940029999018745066e+00
8.500510996874613423e-02,-3.137783638511566497e-01,2.379024051585052923e+00,-4.451867769367220951e-02,2.561667073290249341e+00
-4.521554851456762725e-01,-2.715893736042531148e-01,-2.203236746371011634e+00,-1.262505106459096860e+00,1.392165034906322374e+00
-1.454199338165028665e+00,1.582329919744114299e+00,7.677594397993410258e-01,-5.743626344261929528e-01,2.209134747161366263e+00
4.790070260246267475e-01,1.776815988765234611e-01,4.729510135734690257e-01,3.565155953045809900e-01,1.249810820290169655e+00
4.257316143535961328e-01,2.660225297795193455e-03,1.582243669244892015e+00,-4.883474924996153987e-01,9.670720585651859658e-01
4.797537816325013194e-01,6.458955077874599660e-01,-1.443081399366038298e+00,-1.388589899865016186e-01,2.002478663226503031e+00
2.656643582210490018e-01,-8.790351671316637416e-02,2.143053007662154119e+00,-5.283483528211457836e-01,3.732784786735948934e+00
2.390885973122315988e+00,-1.043618543157447398e+00,-4.013392503963322255e-01,-1.046416387793384362e-01,4.249906850748753406e+00
3.764207081983216852e-01,1.126604514473893648e+00,9.025212983913950548e-01,4.743122735763148912e-01,3.188221079468212871e+00
1.411646314037792393e+00,-1.776961458903645541e+00,-1.395148737946819040e+00,-4.264877222165053272e-01,4.853393366790653474e+00
-4.025164774320562633e-01,3.598556029864690142e-01,1.621759013618910839e+00,2.287614128894576715e-01,4.381034731630049528e+00
-9.910824888072952144e-01,6.577677379663104951e-01,-1.578167714876682615e+00,-1.803794664869582398e+00,1.280197025141757816e+00
-8.496412925530449911e-01,-3.416102068002206948e-01,1.550835955753317119e+00,-6.221443634372095799e-01,2.261966099750005732e+00
-1.011688977801103784e+00,6.124538906212033673e-01,2.433274110121498857e-01,2.447260749529801271e-01,6.409523070197229444e-01
